id;original_id;voted_at;periodo;reunion;acta;titulo;tipo;presidente_id;presidente;afirmativos;negativos;abstenciones;resultado;documento_url;fuente_url
105;3546;"1995-03-16 01:11:00";113;7;6;"Modificación a la Ley 23.966, Impuestos sobre los Bienes Personales no incorporados al Proceso Económico - Artículo 3º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";136;68;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE01_06_R07.pdf;https://votaciones.hcdn.gob.ar/votacion/3546
104;3547;"1995-03-16 01:51:00";113;7;7;"Modificación a la Ley 23.966, Impuestos sobre los Bienes Personales no incorporados al Proceso Económico - Artículo 4º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";137;60;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE01_07_R07.pdf;https://votaciones.hcdn.gob.ar/votacion/3547
103;3548;"1995-03-16 01:55:00";113;7;8;"Modificación a la Ley 23.966, Impuestos sobre los Bienes Personales no incorporados al Proceso Económico - Artículo 5º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";132;62;7;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE01_08_R07.pdf;https://votaciones.hcdn.gob.ar/votacion/3548
102;3549;"1995-03-23 01:47:00";113;8;1;"Moción del Diputado Parajón solicitando la vuelta a Comisión del Exp. 0001-PE-95 - OD 1250 que Autoriza al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.115";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";45;109;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_01_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3549
101;3550;"1995-03-23 01:48:00";113;8;2;"Autorización al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.145 - En General";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";103;51;5;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_02_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3550
99;3552;"1995-03-23 01:51:00";113;8;4;"Autorización al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.145 - Artículo 2º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";109;51;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_04_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3552
100;3551;"1995-03-23 01:51:00";113;8;3;"Autorización al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.145 - En General";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";108;50;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_03_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3551
98;3553;"1995-03-23 01:52:00";113;8;5;"Autorización al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.145 - Artículo 3°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";107;47;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_05_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3553
97;3554;"1995-03-23 01:53:00";113;8;6;"Autorización al Poder Ejecutivo Nacional a conservar solo una acción de la Clase "A" de YPF S.A, disminuyendo la participación accionaria del Estado Nacional por debajo de lo Previsto por el Artículo 8º de la Ley 24.145 - Artículo 4º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";107;52;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_06_R08.pdf;https://votaciones.hcdn.gob.ar/votacion/3554
96;3555;"1995-03-30 06:31:00";113;9;1;"Régimen de Patentes y Modelos de Utilidad - En General";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";126;5;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT02_01_R09.pdf;https://votaciones.hcdn.gob.ar/votacion/3555
95;3556;"1995-05-23 21:44:00";113;11;1;"Insistencia de la HCDN, en la sanción original del Proyecto que Prorroga por 180 días la entrada en vigencia del Libro I de la Ley 24.241 (Sistema Integrado de Jubilaciones y Pensiones), según lo dispuesto por el Decreto 806/94, modificado por el Decreto 1362/94, en lo referente al personal en relación de dependencia o Autónomo comprendido en los Convenios de corresponsabilidad gremial - Vetado por el PEN por Decreto 580/95";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";161;6;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE03_01_R11.pdf;https://votaciones.hcdn.gob.ar/votacion/3556
94;3557;"1995-05-23 21:51:00";113;11;2;"Insistencia de la HCDN en la sanción original de la Ley de Solidaridad Previsional Observada por el PEN por Decreto 417/95, Mensaje 0418";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";151;6;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE03_02_R11.pdf;https://votaciones.hcdn.gob.ar/votacion/3557
93;3558;"1995-05-24 01:23:00";113;11;3;"Insistencia de la HCDN en la sanción original de la Ley de Régimen de Patentes y Modelos de Utilidad observado por el PEN por Decreto 548/95, Mensaje 0544/95";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";138;2;8;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE03_03_R11.pdf;https://votaciones.hcdn.gob.ar/votacion/3558
92;3559;"1995-05-24 01:31:00";113;11;4;"Insistencia de la HCDN en la sanción original del proyecto de ley que trata el Régimen de Normalización para los Trabajadores Autónomos; Derogación del Decreto 2104/93 (Moratoria Previsional), observado por el PEN por Decreto 536/95, Mensaje 0537";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";141;1;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE03_04_R11.pdf;https://votaciones.hcdn.gob.ar/votacion/3559
91;3560;"1995-06-07 23:19:00";113;13;1;"Régimen para el Conjunto de las Instituciones de Educación Superior y en particular para las Universidades Nacionales, Privadas y Provinciales - En General dictamen de la mayoría";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";114;16;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OE03_01_R13.pdf;https://votaciones.hcdn.gob.ar/votacion/3560
90;3561;"1995-06-14 22:07:00";113;14;1;"Promoción de Juicio Político al Señor Juez de la Sala IV de la Cámara de Apelaciones del Trabajo, Doctor Eduardo Perugini";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";143;0;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT04_01_R14.pdf;https://votaciones.hcdn.gob.ar/votacion/3561
89;3562;"1995-06-15 02:32:00";113;14;2;"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - En General";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";96;62;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT04_02_R14.pdf;https://votaciones.hcdn.gob.ar/votacion/3562
88;3563;"1995-06-22 00:16:00";113;15;1;"Régimen de Accidentes de Trabajo, Regulación de la Prevención de los riesgos y la reparación de los Daños Derivados del Trabajo - Artículo 39º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";89;69;6;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT04_01_R15.pdf;https://votaciones.hcdn.gob.ar/votacion/3563
87;3564;"1995-06-28 21:13:00";113;16;2;"Moción del Diputado Rodríguez de tratamiento sobre Tabla del Exp. 2510-D-95, Creación de una Comisión Especial para las Relaciones Económico Financieras entre la Nación, las Provincias y la Ciudad de Buenos Aires";"Votación Nominal";217;"ROMERO, Carlos Alberto";81;76;1;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT05_02_R16.pdf;https://votaciones.hcdn.gob.ar/votacion/3564
86;3565;"1995-06-28 21:31:00";113;16;3;"Moción del Diputado Ceballos de tratamiento sobre Tabla del Exp. 2512-D-95, Modificación a la Ley 24.468 de impuestos a los Bienes Personales No incorporados al proceso Económico";"Votación Nominal";233;"SORIA, Carlos Ernesto";72;75;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT05_03_R16.pdf;https://votaciones.hcdn.gob.ar/votacion/3565
85;3566;"1995-07-05 22:32:00";113;17;1;"Moción de la Diputada Troyano de tratamiento sobre Tabla del Exp. 2678-D-95 - OD 1650, que trata de Encomendar a la Auditoria General de la Nación analizar e Informar sobre el control de Gestión efectuado por la Intervención normalizadora del Instituto de Servicios Sociales para Jubilados y Pensionados con respecto a la prestadora de servicios UTE para la Regional Salta de PAMI";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";78;58;6;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_01_R17.pdf;https://votaciones.hcdn.gob.ar/votacion/3566
84;3567;"1995-07-06 01:57:00";113;17;3;"Régimen de Mediación y Conciliación en Juicios - Artículos del 4º al 14º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";124;5;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_03_R17.pdf;https://votaciones.hcdn.gob.ar/votacion/3567
83;3568;"1995-07-12 21:17:00";113;18;1;"Régimen de Mediación y Conciliación en Juicios - Artículo 16º del proyecto aprobado en general";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";51;100;3;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_01_R18.pdf;https://votaciones.hcdn.gob.ar/votacion/3568
82;3569;"1995-07-12 21:18:00";113;18;2;"Régimen de Mediación y Conciliación en Juicios - Texto del Artículo 16º propuesto por el Diputado Pichetto";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";100;52;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_02_R18.pdf;https://votaciones.hcdn.gob.ar/votacion/3569
81;3570;"1995-07-12 21:19:00";113;18;3;"Régimen de Mediación y Conciliación en Juicios - Artículo 18";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";122;5;22;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_03_R18.pdf;https://votaciones.hcdn.gob.ar/votacion/3570
80;3571;"1995-07-20 03:58:00";113;20;2;"Ley de Concursos y Quiebras: Derogación de la Ley 19.551. Modificada por las Leyes 22.917 y 22.885 - En General dictamen de la mayoría";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";84;54;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_02_R20.pdf;https://votaciones.hcdn.gob.ar/votacion/3571
79;3572;"1995-07-20 18:04:00";113;21;1;"Ley de Concursos y Quiebras: Derogación de la Ley 19.551. Modificada por las Leyes 22.917 y 22.885 - En Particular";"Votación Nominal";217;"ROMERO, Carlos Alberto";88;58;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_01_R21.pdf;https://votaciones.hcdn.gob.ar/votacion/3572
78;3573;"1995-07-20 19:05:00";113;21;2;"Insistencia de la HCDN, en el proyecto de Ley Nº 24.485, Modificación de la Carta Orgánica del Banco Central de la República Argentina observada parcialmente por el PEN Decreto 538/95";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";146;1;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT06_02_R21.pdf;https://votaciones.hcdn.gob.ar/votacion/3573
77;3574;"1995-08-09 19:49:00";113;23;1;"Régimen de inscripción e identificación del recién nacido - En General";"Votación Nominal";217;"ROMERO, Carlos Alberto";148;2;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT07_01_R23.pdf;https://votaciones.hcdn.gob.ar/votacion/3574
76;3575;"1995-08-16 21:43:00";113;24;2;"Moción del Diputado Albamonte de reconsideración de la votación sobre el tratamiento sobre Tabla del Exp. 0074-S-95 - OD 1732 - Modificación a la Ley 24.481 de Patentes e Invención y Modelos de Utilidad";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";65;96;5;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT08_02_R24.pdf;https://votaciones.hcdn.gob.ar/votacion/3575
75;3576;"1995-09-13 22:22:00";113;31;1;"Moción del Diputado Moreau de Apartamiento del Reglamento para tratar sobre Tabla el Exp. 3669-D-95 sobre Creación de una Comisión Bicameral Investigadora de actos violatorios a los intereses del Estado";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";81;86;10;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT09_01_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/3576
74;3577;"1995-09-13 23:37:00";113;31;2;"Moción del Diputado Flores solicitando la vuelta a Comisión del Exp. 0059-PE-94 venido en revisión sobre Régimen de Accidentes de Trabajo";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";68;79;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT09_02_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/3577
73;3578;"1995-09-14 00:41:00";113;31;4;"Moción del Diputado Montiel de tratamiento sobre Tabla del Exp. 3931-D-95 - OD 1820 - Dictamen de la Comisión de Asuntos Constitucionales de la HCDN del 07/09/95, por el cual se solicita la suspensión del Señor Diputado Eduardo Varela CID";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";77;56;0;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT09_04_R31.pdf;https://votaciones.hcdn.gob.ar/votacion/3578
72;3579;"1995-11-01 21:02:00";113;39;1;"Designación de un Auditor General de la Nación";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";132;1;17;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT12_01_R39.pdf;https://votaciones.hcdn.gob.ar/votacion/3579
71;3580;"1995-11-15 22:08:00";113;42;2;"Nuevo Tipo Societario denominado "Sociedad Anónima de Trabajadores" (SAT), dentro del marco general de la Ley 19.550 (Sociedades Comerciales) - Artículo 21°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";122;16;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113OT12_02_R42.pdf;https://votaciones.hcdn.gob.ar/votacion/3580
70;3581;"1995-12-08 01:27:00";113;46;2;"Prorroga la vigencia de la Ley de Impuesto a las Ganancias (T.O 1986 y Modificatorias) hasta el 31/12/05";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";141;7;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_02_R46.pdf;https://votaciones.hcdn.gob.ar/votacion/3581
69;3585;"1995-12-08 06:54:00";113;47;1;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - En General";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";87;51;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_01_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3585
68;3586;"1995-12-08 07:07:00";113;47;2;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 10°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";77;53;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_02_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3586
67;3587;"1995-12-08 07:16:00";113;47;3;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 19°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";80;52;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_03_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3587
66;3588;"1995-12-08 07:20:00";113;47;4;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 20°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";74;54;11;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_04_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3588
65;3589;"1995-12-08 07:22:00";113;47;5;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 21°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";77;49;12;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_05_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3589
64;3590;"1995-12-08 07:25:00";113;47;6;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 22°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";82;54;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_06_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3590
63;3591;"1995-12-08 07:26:00";113;47;7;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 23";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";83;53;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_07_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3591
62;3592;"1995-12-08 08:14:00";113;47;8;"Presupuesto General de la Administración Nacional para el Ejercicio Fiscal del año 1996 - Artículo 33°";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";41;86;5;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113PO01_08_R47.pdf;https://votaciones.hcdn.gob.ar/votacion/3592
61;3583;"1995-12-27 23:50:00";113;48;1;"Fondo Fiduciario para el Desarrollo Provincial (Decreto 286/95) - En General y Particular";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";127;75;1;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113EE01_01_R48.pdf;https://votaciones.hcdn.gob.ar/votacion/3583
60;3584;"1995-12-28 00:08:00";113;48;2;"Moción del Diputado Flores de que vuelva a Comisión los Exp. 5216-D-96, Reforma Tributaria y Exp. 0091-S-95, Reforma del Estado";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";83;115;2;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1995/113EE01_02_R48.pdf;https://votaciones.hcdn.gob.ar/votacion/3584
145;3506;"1996-03-07 03:28:00";114;1;1;"Prórroga del Pacto Federal para el Empleo, la Producción y el Crecimiento del 12/08/93, con efecto retroactivo hasta el 31/12/96 - Reconsideración de la votación del Artículo 1";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";59;108;4;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT01_01_R01.pdf;https://votaciones.hcdn.gob.ar/votacion/3506
144;3507;"1996-03-07 03:42:00";114;1;2;"Prórroga del Pacto Federal para el Empleo, la Producción y el Crecimiento del 12/08/93, con efecto retroactivo hasta el 31/12/96 - Artículo 2º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";110;50;4;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT01_02_R01.pdf;https://votaciones.hcdn.gob.ar/votacion/3507
143;3508;"1996-03-13 23:37:00";114;3;1;"Régimen de Reforma Tributaria - Artículo 8º";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";120;55;3;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT02_01_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3508
142;3509;"1996-03-13 23:38:00";114;3;2;"Régimen de Reforma Tributaria - Artículo 9º modificado por el Senado";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";0;173;8;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT02_02_R03.pdf;https://votaciones.hcdn.gob.ar/votacion/3509
141;3510;"1996-04-24 21:17:00";114;9;1;"Promoción de Juicio Político al Titular del Juzgado Nacional en lo Civil Nº 29, Doctor Carlos Wowe";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";179;2;0;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT05_01_R09.pdf;https://votaciones.hcdn.gob.ar/votacion/3510
140;3511;"1996-05-15 22:34:00";114;12;2;"Moción del Diputado Cafiero solicitando el Apartamiento del Reglamento para tratar el Exp. 5665-D-95, Promueve Juicio Político al Señor Ministro de defensa Dr. Oscar Héctor Camillón";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";77;79;7;NEGATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT07_02_R12.pdf;https://votaciones.hcdn.gob.ar/votacion/3511
139;3512;"1996-05-29 22:01:00";114;14;1;"Moción del Diputado Soria de Apartamiento del Reglamento para tratar la Preferencia del Exp. 0104-PE-95 - OD 321 - Régimen de Acción de Amparo, Reglamentación del Artículo 43º de la Constitución Nacional";"Votación Nominal";201;"PIERRI, Alberto Reinaldo";98;78;2;AFIRMATIVO;https://votaciones.hcdn.gob.ar/proxy/pdf/1996/114OT07_01_R14.pdf;https://votaciones.hcdn.gob.ar/votacion/3512
